Class,count of spam words,count of function words,count of HTML anchors,count of all tags,count of all tags not anchor,count of image tags,count of alphanumeric,count of duplicate words,min word length,count of lower case,longest capitalized word,count of lines,count of digits,count of whitespaces,count of uppercase chars,count of all chars,count of tabs,count of specials,count of alpha chars,count of words,average word lt,count of words whose lt is greater than 6,count of words whose lt is lesser than 3,count of single qoutes,count of commas,count of periods,count of semicolon,count of question marks,count of multiple question marks,count of exclamation,count of multiple exclamation,count of colons,count of ellipses,count of sentences,count of paras,avg number of sentences per para,avg no of words per para,avg no of chars per para,avg no of words per sentence,no of sentences beginning with caps,no of sentences beginning with lower,frequency of $,count of capitalized words,count of all caps,count of digit words,words with only letters,only single letter words,only single digit words,single chars,max ratio of uppercase letters to lowercase letters of each word.,Max of ratio of uppercase letters to all characters of each word,max ratio of digits to all chars in a word,Max of ratio of non-alphanumeric characters to all characters of each word,Max of the longest repeating character,Max of the character lengths of words,minimum char diversity
0,0,3,0,0,0,0,151,0,4,148,1,11,1,7,2,238,1,79,150,14,17.0,7,2,0,0,7,0,0,0,0,0,2,0,2,3,0.6666666666666666,4.666666666666667,79.33333333333333,7.0,0,2,0,2,0,0,9,1,0,0,0.013513513513513514,2.702127659574468,0.004201680672268907,0.36554621848739494,47,54,1.851063829787234
0,2,13,0,1,1,0,376,6,3,335,3,28,3,48,38,614,0,190,373,57,10.771929824561404,26,19,0,1,12,0,0,0,2,0,3,0,3,6,0.5,9.5,102.33333333333333,19.0,2,0,0,19,0,1,38,0,1,4,0.11343283582089553,7.96969696969697,0.004885993485342019,0.38762214983713356,69,72,3.3055555555555554
0,1,61,0,0,0,0,816,22,3,773,3,33,10,156,33,1239,0,270,803,169,7.331360946745562,64,65,3,4,16,0,2,0,0,0,2,0,10,7,1.4285714285714286,24.142857142857142,177.0,16.9,10,0,0,29,5,0,132,9,0,10,0.04285714285714286,11.195121951219512,0.008071025020177562,0.34382566585956414,72,72,5.916666666666667
0,0,73,0,1,1,0,960,10,3,894,3,43,36,167,30,1377,0,250,924,197,6.98984771573604,64,77,3,10,24,0,1,0,0,0,9,2,10,5,2.0,39.4,275.4,19.7,7,1,0,23,5,1,130,7,0,16,0.03355704697986577,8.285714285714285,0.026143790849673203,0.3028322440087146,55,59,7.581818181818182
0,1,92,0,2,2,0,1240,36,3,1106,4,52,50,371,84,1962,0,351,1190,297,6.606060606060606,81,126,2,12,17,0,1,0,3,0,12,6,12,7,1.7142857142857142,42.42857142857143,280.2857142857143,24.75,6,0,0,57,10,9,193,12,2,34,0.0759493670886076,14.711538461538462,0.0254841997961264,0.36799184505606525,47,52,14.711538461538462
0,1,116,0,3,3,0,1618,109,3,1420,4,75,76,502,122,2695,0,575,1542,434,6.209677419354839,106,208,2,17,21,0,1,0,3,0,20,8,14,7,2.0,62.0,385.0,31.0,7,0,0,77,16,11,248,18,2,88,0.08591549295774648,21.538461538461537,0.028200371057513916,0.3996289424860853,47,52,21.538461538461537
0,2,46,0,2,2,0,637,4,2,601,2,25,14,97,22,912,0,178,623,113,8.070796460176991,45,36,4,6,12,1,1,0,0,0,4,0,5,3,1.6666666666666667,37.666666666666664,304.0,22.6,2,1,0,19,7,0,85,8,0,0,0.036605657237936774,5.360655737704918,0.015350877192982455,0.30153508771929827,55,61,5.0
0,0,21,0,0,0,0,547,9,2,397,9,31,30,68,120,826,0,211,517,89,9.280898876404494,36,31,3,2,11,0,1,0,0,0,7,2,5,6,0.8333333333333334,14.833333333333334,137.66666666666666,17.8,2,2,0,24,13,2,51,3,0,3,0.3022670025188917,5.821428571428571,0.03631961259079903,0.33777239709443097,55,64,5.072727272727272
0,0,37,0,0,0,0,564,2,2,518,4,30,19,139,27,900,0,197,545,116,7.758620689655173,40,43,5,8,13,0,2,0,0,0,7,2,8,6,1.3333333333333333,19.333333333333332,150.0,14.5,3,4,0,19,2,1,72,4,0,6,0.052123552123552123,6.839285714285714,0.021111111111111112,0.37333333333333335,55,56,6.109090909090909
0,2,50,0,0,0,0,750,9,2,701,2,35,17,125,32,1086,2,209,733,147,7.387755102040816,51,52,3,6,19,2,1,0,3,0,7,3,10,8,1.25,18.375,135.75,14.7,6,2,0,28,8,1,103,9,0,6,0.0456490727532097,6.360655737704918,0.01565377532228361,0.30939226519337015,55,61,6.109090909090909
0,0,32,0,0,0,0,411,9,2,360,2,24,32,77,19,618,1,129,379,79,7.822784810126582,29,29,0,3,13,0,1,0,0,0,3,2,5,7,0.7142857142857143,11.285714285714286,88.28571428571429,15.8,2,2,0,18,2,0,63,1,0,0,0.05277777777777778,35.333333333333336,0.05177993527508091,0.33495145631067963,70,70,2.9571428571428573
0,0,49,0,0,0,0,810,25,2,699,4,41,63,204,48,1360,1,345,747,158,8.60759493670886,58,62,1,7,32,0,2,0,0,0,9,4,7,11,0.6363636363636364,14.363636363636363,123.63636363636364,22.571428571428573,4,2,0,37,10,0,111,6,0,7,0.06866952789699571,92.5,0.04632352941176471,0.40441176470588236,70,70,7.857142857142857
0,0,105,0,2,2,0,1359,36,3,1294,4,48,15,287,50,1884,1,237,1344,310,6.077419354838709,93,116,4,15,20,2,0,0,1,0,8,9,14,8,1.75,38.75,235.5,22.142857142857142,11,0,2,39,7,1,219,12,0,28,0.03863987635239567,10.923076923076923,0.007961783439490446,0.2786624203821656,47,52,10.923076923076923
0,4,187,0,0,0,0,2007,77,2,1789,12,63,43,408,175,2758,1,342,1964,442,6.239819004524887,130,176,12,26,35,2,4,0,1,0,9,19,23,11,2.090909090909091,40.18181818181818,250.72727272727272,19.217391304347824,6,10,0,75,29,3,316,21,0,21,0.09782001117942984,13.163934426229508,0.01559100797679478,0.2722987672226251,55,61,13.131147540983607
0,2,72,1,38,37,0,1096,35,2,920,6,62,64,218,112,1462,0,148,1032,248,5.895161290322581,87,107,8,12,20,0,0,0,0,0,2,4,14,5,2.8,49.6,292.4,17.714285714285715,13,0,0,70,20,4,178,12,0,13,0.24347826086956523,25.0,0.08697003745318352,1.000621722846442,7,41,5.609756097560975
0,2,102,0,8,8,0,1690,84,2,1362,8,132,148,315,180,2296,0,291,1542,395,5.812658227848101,133,182,8,24,26,0,0,0,0,0,6,4,10,43,0.23255813953488372,9.186046511627907,53.395348837209305,39.5,4,0,0,99,40,12,256,18,0,29,0.2643171806167401,11.333333333333334,0.12889925561476867,1.0547635872885994,4,30,10.266666666666667
0,5,685,0,0,0,0,10470,252,2,9055,12,281,284,4547,1131,16444,0,1427,10186,2012,8.17296222664016,738,737,44,148,295,6,17,0,4,0,73,62,59,21,2.8095238095238093,95.80952380952381,783.047619047619,34.101694915254235,41,6,0,433,189,3,1448,42,0,72,0.12490336830480397,854.2857142857143,0.017270737046947215,0.3632936025297981,34,72,83.81944444444446
0,0,6,0,0,0,0,76,0,2,70,0,14,6,27,0,145,0,42,70,25,5.8,7,13,0,1,3,4,0,0,0,0,0,6,1,4,0.25,6.25,36.25,25.0,0,0,0,0,0,0,10,1,0,6,0.0,69.0,0.041379310344827586,0.47586206896551725,4,17,4.588235294117647
0,1,23,0,3,3,0,429,8,2,370,4,28,11,100,48,633,0,104,418,87,7.275862068965517,37,28,1,5,9,0,1,0,1,0,7,4,5,8,0.625,10.875,79.125,17.4,2,0,0,30,9,0,59,0,0,1,0.12972972972972974,26.5,0.017377567140600316,0.3222748815165877,33,33,6.181818181818182
0,4,155,0,0,0,0,4932,52,3,2413,46,104,226,344,2293,5641,0,365,4706,390,14.464102564102564,177,143,7,18,32,0,0,0,1,0,2,0,18,11,1.6363636363636365,35.45454545454545,512.8181818181819,21.666666666666668,13,1,0,71,5,0,290,5,0,1,3.2305595694538534,1.5454545454545454,0.1066576971915073,0.9520194333280275,4,76,1.5454545454545454
0,0,81,0,0,0,0,3419,51,2,2906,3,103,438,215,75,4510,0,876,2981,277,16.28158844765343,145,83,18,9,280,0,1,0,0,0,39,0,11,22,0.5,12.590909090909092,205.0,25.181818181818183,11,0,0,47,4,0,186,1,0,1,0.025808671713695802,23.5625,0.09711751662971176,0.2419068736141907,47,95,12.263157894736842
0,1,56,0,1,1,0,623,33,2,579,1,25,8,133,36,834,0,78,615,149,5.597315436241611,35,60,6,9,8,0,3,0,2,0,5,0,12,5,2.4,29.8,166.8,12.416666666666666,11,0,0,26,9,0,110,7,0,1,0.06217616580310881,21.8,0.009592326139088728,0.2529976019184652,3,13,17.076923076923077
0,1,25,0,1,1,0,939,17,2,705,7,47,35,183,199,1404,8,274,904,142,9.887323943661972,61,61,2,6,20,1,1,0,0,0,11,16,5,12,0.4166666666666667,11.833333333333334,117.0,28.4,4,0,0,20,14,1,67,5,1,12,0.2822695035460993,9.769230769230768,0.02492877492877493,0.3311965811965812,47,52,9.73076923076923
0,1,145,0,1,1,0,2054,69,2,1846,3,73,128,348,80,2622,0,220,1926,367,7.144414168937329,149,127,4,15,30,0,1,0,0,0,7,2,20,15,1.3333333333333333,24.466666666666665,174.8,18.35,13,0,0,54,9,1,300,3,0,3,0.04333694474539545,95.33333333333334,0.04881769641495042,0.43325705568268497,4,155,4.354838709677419
0,0,18,0,0,0,0,272,2,2,252,2,19,6,51,14,363,0,40,266,59,6.1525423728813555,18,22,0,4,4,0,1,0,0,0,2,0,5,7,0.7142857142857143,8.428571428571429,51.857142857142854,11.8,4,1,0,12,4,1,46,5,0,0,0.05555555555555555,3.2702702702702706,0.01652892561983471,0.25068870523415976,4,37,3.2702702702702706
0,0,51,0,0,0,0,577,8,3,562,2,26,0,114,15,752,0,61,577,124,6.064516129032258,41,46,7,6,8,0,1,0,0,0,2,0,9,8,1.125,15.5,94.0,13.777777777777779,7,0,0,14,0,0,95,2,0,5,0.026690391459074734,5.54054054054054,0.0,0.2327127659574468,4,37,5.54054054054054
0,0,92,0,0,0,0,719,16,3,701,3,31,0,167,18,971,0,85,719,177,5.4858757062146895,42,82,8,9,14,0,0,0,0,0,3,0,14,7,2.0,25.285714285714285,138.71428571428572,12.642857142857142,11,0,0,15,2,0,132,5,0,9,0.025677603423680456,7.621621621621621,0.0,0.25952626158599384,3,37,7.621621621621621
0,2,317,0,0,0,0,2904,149,3,2742,5,70,11,573,151,3660,0,183,2893,627,5.837320574162679,173,232,11,16,38,0,0,0,1,0,4,4,25,9,2.7777777777777777,69.66666666666667,406.6666666666667,25.08,20,0,0,85,16,1,549,12,1,3,0.05506929248723559,21.243243243243242,0.003005464480874317,0.20655737704918034,4,37,21.243243243243242
0,0,24,0,0,0,0,258,5,3,253,1,15,0,47,5,341,0,36,258,55,6.2,18,24,0,3,3,0,0,0,0,0,2,0,3,4,0.75,13.75,85.25,18.333333333333332,1,0,0,5,0,0,40,0,0,8,0.019762845849802372,3.0540540540540544,0.0,0.2434017595307918,3,37,3.0540540540540544
0,0,9,0,0,0,0,138,4,3,114,3,12,10,29,14,204,0,37,128,34,6.0,9,19,0,3,2,0,0,0,0,0,2,0,2,4,0.5,8.5,51.0,17.0,2,0,0,10,1,1,21,2,0,0,0.12280701754385964,2.5945945945945947,0.049019607843137254,0.3235294117647059,3,37,2.5945945945945947
0,1,280,0,0,0,0,3212,118,3,3102,4,85,41,528,69,3967,0,227,3171,592,6.701013513513513,238,207,3,25,41,1,1,0,0,0,8,6,22,15,1.4666666666666666,39.46666666666667,264.46666666666664,26.90909090909091,17,1,2,48,6,3,504,10,3,1,0.022243713733075435,21.216216216216218,0.010335265944038316,0.19032014116460802,4,53,15.056603773584905
0,1,79,0,0,0,0,793,16,2,757,5,29,7,158,29,1042,0,91,786,174,5.988505747126437,52,72,2,7,17,0,1,0,0,0,4,0,9,7,1.2857142857142858,24.857142857142858,148.85714285714286,19.333333333333332,8,0,0,21,6,1,134,7,0,7,0.03830911492734478,7.54054054054054,0.0067178502879078695,0.23896353166986564,3,37,7.54054054054054
0,0,35,0,0,0,0,252,2,3,241,3,15,0,54,11,345,0,39,252,62,5.564516129032258,16,26,1,0,5,0,5,1,1,0,1,8,4,4,1.0,15.5,86.25,15.5,3,0,0,7,1,0,47,2,0,4,0.04564315352697095,32.0,0.0,0.26956521739130435,5,14,7.5
0,0,58,0,1,1,0,421,7,2,395,4,23,1,90,25,612,0,101,420,102,6.0,22,55,1,3,9,0,0,0,0,0,3,1,6,7,0.8571428571428571,14.571428571428571,87.42857142857143,17.0,4,0,0,15,7,0,85,8,0,0,0.06329113924050633,4.5,0.0016339869281045752,0.31209150326797386,47,52,4.0638297872340425
0,1,149,0,0,0,0,1430,42,2,1339,7,43,15,322,76,1907,0,155,1415,343,5.559766763848397,99,148,14,16,36,1,0,0,2,0,2,7,20,10,2.0,34.3,190.7,17.15,17,0,0,47,16,1,260,16,1,18,0.05675877520537715,27.38888888888889,0.007865757734661772,0.25013109596224437,4,31,16.129032258064516
0,0,21,0,0,0,0,188,4,3,175,3,9,3,43,10,255,0,24,185,47,5.425531914893617,12,23,1,0,3,0,0,0,0,0,0,0,3,2,1.5,23.5,127.5,15.666666666666666,2,0,0,7,3,0,35,0,0,4,0.05714285714285714,10.428571428571429,0.011764705882352941,0.2627450980392157,2,14,5.571428571428571
0,1,43,0,0,0,0,520,10,3,500,1,19,2,97,18,729,0,112,518,110,6.627272727272727,36,48,0,3,10,0,0,0,0,0,3,0,9,3,3.0,36.666666666666664,243.0,12.222222222222221,8,0,0,17,6,0,88,8,0,1,0.036,10.714285714285715,0.0027434842249657062,0.28669410150891633,65,65,3.2153846153846155
0,0,24,0,0,0,0,438,6,3,325,2,27,91,89,22,631,0,104,347,101,6.247524752475248,30,44,1,10,7,0,2,0,0,0,9,6,6,4,1.5,25.25,157.75,16.833333333333332,4,1,0,18,3,4,47,3,1,16,0.06769230769230769,11.052631578947368,0.14421553090332806,0.3058637083993661,3,41,5.512195121951219
0,1,76,0,0,0,0,889,23,2,838,4,33,10,185,41,1175,0,101,879,204,5.759803921568627,62,92,0,9,18,0,0,0,0,0,3,0,15,7,2.142857142857143,29.142857142857142,167.85714285714286,13.6,12,0,0,32,12,1,150,12,1,14,0.04892601431980907,16.77777777777778,0.00851063829787234,0.24340425531914894,3,31,9.967741935483872
0,0,1,0,0,0,0,243,0,4,193,1,22,31,23,19,311,0,45,212,34,9.147058823529411,19,7,1,0,5,0,0,0,0,0,6,2,2,3,0.6666666666666666,11.333333333333334,103.66666666666667,17.0,1,0,0,18,0,8,13,0,1,0,0.09844559585492228,4.473684210526316,0.09967845659163987,0.21864951768488747,4,41,2.4634146341463414
0,2,352,0,0,0,0,3271,131,2,3120,4,128,19,1134,132,4801,0,396,3252,801,5.9937578027465666,223,348,31,28,88,0,1,0,8,1,3,4,60,31,1.935483870967742,25.838709677419356,154.8709677419355,13.35,40,0,0,98,34,5,598,36,2,42,0.04230769230769231,510.0,0.0039575088523224325,0.3186836075817538,63,14,110.14285714285715
0,1,90,0,0,0,0,881,28,3,796,4,27,0,180,85,1141,0,80,881,197,5.791878172588833,50,79,9,6,12,0,1,0,0,0,3,8,10,5,2.0,39.4,228.2,19.7,10,0,0,40,12,0,158,9,0,4,0.10678391959798995,14.578947368421053,0.0,0.22787028921998248,4,41,7.146341463414634
0,0,139,0,0,0,0,1335,31,2,1295,2,38,6,252,34,1674,1,86,1329,278,6.0215827338129495,91,111,5,13,14,0,0,0,0,0,4,2,11,6,1.8333333333333333,46.333333333333336,279.0,25.272727272727273,11,0,0,32,10,0,240,13,0,0,0.026254826254826256,18.736842105263158,0.0035842293906810036,0.2025089605734767,3,41,9.073170731707316
0,0,65,0,0,0,0,786,28,2,721,5,31,13,145,52,1012,0,81,773,165,6.133333333333334,51,69,4,8,15,0,2,0,0,0,4,6,11,7,1.5714285714285714,23.571428571428573,144.57142857142858,15.0,9,0,0,30,10,0,127,6,0,2,0.07212205270457697,12.789473684210527,0.012845849802371542,0.22332015810276679,3,41,6.317073170731707
0,0,84,0,0,0,0,1183,58,2,1071,5,54,23,227,89,1612,0,202,1160,273,5.904761904761905,79,131,5,13,27,0,2,0,0,0,13,8,14,4,3.5,68.25,403.0,19.5,5,1,0,53,13,1,166,7,0,43,0.08309990662931839,23.473684210526315,0.014267990074441687,0.2661290322580645,5,41,11.268292682926829
0,0,26,0,0,0,0,392,2,3,377,1,24,0,75,15,534,0,67,392,83,6.433734939759036,33,34,2,4,9,0,0,0,0,0,4,3,4,4,1.0,20.75,133.5,20.75,3,0,0,15,2,0,53,3,0,12,0.03978779840848806,8.368421052631579,0.0,0.26591760299625467,3,41,4.2682926829268295
0,0,59,0,0,0,0,785,28,2,674,8,28,51,179,60,1050,0,86,734,167,6.287425149700598,57,73,4,4,15,0,1,0,0,0,6,4,9,5,1.8,33.4,210.0,18.555555555555557,5,0,0,28,11,6,122,4,0,10,0.08902077151335312,14.842105263157896,0.04857142857142857,0.2523809523809524,10,41,7.2682926829268295
0,0,49,0,0,0,0,1125,13,3,802,9,45,55,130,268,1422,0,167,1070,164,8.670731707317072,67,62,5,9,16,1,0,0,0,0,9,6,8,6,1.3333333333333333,27.333333333333332,237.0,20.5,4,0,0,38,13,0,94,5,0,14,0.3341645885286783,16.526315789473685,0.03867791842475387,0.2088607594936709,5,64,5.609375
0,0,22,0,0,0,0,357,0,3,341,1,22,0,58,16,475,0,60,357,68,6.985294117647059,26,23,3,3,8,1,0,0,0,0,5,4,5,7,0.7142857142857143,9.714285714285714,67.85714285714286,13.6,4,0,0,15,2,0,45,3,0,1,0.0469208211143695,7.105263157894736,0.0,0.24842105263157896,3,41,3.6829268292682924
0,0,84,0,1,1,0,1311,61,2,998,9,55,112,201,201,1694,0,182,1199,240,7.058333333333334,96,82,3,4,30,0,1,0,0,0,10,4,13,9,1.4444444444444444,26.666666666666668,188.22222222222223,18.46153846153846,6,0,0,58,27,5,160,5,0,5,0.20140280561122245,21.05263157894737,0.06611570247933884,0.22609208972845338,10,64,6.96875
0,0,11,0,0,0,0,341,9,2,312,1,18,5,49,24,456,0,66,336,55,8.290909090909091,26,17,3,9,12,0,0,0,0,0,7,2,4,6,0.6666666666666666,9.166666666666666,76.0,13.75,3,0,0,23,0,1,26,2,1,2,0.07692307692307693,6.947368421052631,0.010964912280701754,0.25219298245614036,4,41,3.6097560975609753
0,1,160,0,0,0,0,1936,68,2,1800,7,65,17,391,119,2560,0,233,1919,384,6.666666666666667,140,143,5,14,22,0,0,0,0,0,93,4,16,13,1.2307692307692308,29.53846153846154,196.92307692307693,24.0,14,0,0,79,13,3,330,5,0,2,0.0661111111111111,33.73684210526316,0.006640625,0.24375,50,52,12.0
0,0,63,0,0,0,0,792,8,2,669,8,37,37,150,86,1083,1,140,755,168,6.446428571428571,53,69,7,14,27,0,1,0,0,0,14,6,9,10,0.9,16.8,108.3,18.666666666666668,8,0,0,40,13,2,103,6,0,5,0.12855007473841554,16.210526315789473,0.034164358264081256,0.26869806094182824,5,41,7.902439024390244
0,0,52,0,0,0,0,557,4,2,544,1,21,8,119,5,746,0,70,549,116,6.431034482758621,37,51,5,3,12,0,2,0,0,0,5,4,7,5,1.4,23.2,149.2,16.571428571428573,1,6,0,5,0,1,89,10,0,1,0.009191176470588236,10.842105263157896,0.010723860589812333,0.25335120643431636,7,41,5.414634146341463
0,1,86,0,0,0,0,1076,41,2,967,6,65,30,407,79,1801,0,318,1046,294,6.125850340136054,69,164,4,11,28,0,1,0,0,0,10,5,11,4,2.75,73.5,450.25,26.727272727272727,3,0,0,56,12,4,168,7,0,71,0.08169596690796277,14.25925925925926,0.01665741254858412,0.4025541365907829,47,54,14.25925925925926
0,1,59,0,0,0,0,819,47,2,761,7,40,12,187,46,1164,0,158,807,187,6.224598930481283,56,87,15,8,27,0,0,0,1,0,6,0,5,7,0.7142857142857143,26.714285714285715,166.28571428571428,37.4,5,0,0,20,6,0,116,2,0,17,0.06044678055190539,50.14285714285714,0.010309278350515464,0.2963917525773196,5,38,9.842105263157896
0,0,17,0,0,0,0,323,2,2,299,3,20,1,116,23,508,0,69,322,63,8.063492063492063,21,25,4,5,12,0,0,0,0,0,4,2,7,5,1.4,12.6,101.6,9.0,4,0,0,18,3,0,30,2,0,4,0.07692307692307693,10.631578947368421,0.001968503937007874,0.3641732283464567,64,41,5.317073170731707
0,1,74,0,0,0,0,861,14,2,823,3,37,4,173,34,1154,0,120,857,192,6.010416666666667,60,86,6,5,23,0,0,0,0,0,6,4,13,4,3.25,48.0,288.5,14.76923076923077,7,0,0,27,3,2,132,7,1,22,0.041312272174969626,16.31578947368421,0.0034662045060658577,0.2538994800693241,3,41,7.951219512195122
0,2,95,0,0,0,0,1004,27,3,962,2,32,3,202,39,1297,0,91,1001,212,6.117924528301887,74,80,4,11,21,0,1,0,0,0,4,2,18,6,3.0,35.333333333333336,216.16666666666666,11.777777777777779,17,0,0,37,6,0,166,9,0,2,0.04054054054054054,16.31578947368421,0.002313030069390902,0.2259059367771781,3,41,7.951219512195122
0,1,69,0,0,0,0,827,16,2,757,3,35,39,157,31,1115,3,128,788,169,6.597633136094674,57,81,4,6,29,0,1,0,0,0,10,4,7,7,1.0,24.142857142857142,159.28571428571428,24.142857142857142,7,0,0,22,4,1,110,3,0,15,0.04095112285336856,16.052631578947366,0.03497757847533632,0.25829596412556055,3,41,7.829268292682927
0,1,48,0,0,0,0,515,5,2,495,3,25,0,103,20,699,0,81,515,114,6.131578947368421,32,50,2,6,11,0,1,0,0,0,5,2,7,4,1.75,28.5,174.75,16.285714285714285,6,0,0,16,2,0,74,0,0,9,0.04040404040404041,10.578947368421053,0.0,0.2632331902718169,3,41,5.2926829268292686
0,2,93,0,0,0,0,1206,38,3,1151,3,42,12,218,43,1569,0,145,1194,251,6.250996015936255,86,104,5,15,18,0,3,0,0,0,6,10,12,4,3.0,62.75,392.25,20.916666666666668,8,0,1,32,5,0,178,5,0,25,0.03735881841876629,20.0,0.0076481835564053535,0.23135755258126195,3,55,7.418181818181818
0,0,73,0,0,0,0,678,21,3,654,3,29,0,128,24,877,0,71,678,144,6.090277777777778,42,60,10,2,17,0,0,0,0,0,3,2,12,7,1.7142857142857142,20.571428571428573,125.28571428571429,12.0,12,0,0,22,5,0,114,7,0,0,0.03669724770642202,11.368421052631579,0.0,0.22690992018244013,5,41,5.658536585365853
0,2,122,0,0,0,0,1452,77,2,1341,3,63,50,363,61,2116,1,300,1402,368,5.75,99,187,14,10,36,0,0,0,0,0,16,7,18,5,3.6,73.6,423.2,20.444444444444443,9,0,0,55,6,5,214,13,3,73,0.04548844146159582,35.84210526315789,0.023629489603024575,0.31379962192816635,46,46,14.434782608695652
0,0,46,0,0,0,0,485,4,2,451,3,20,3,91,31,629,0,53,482,103,6.106796116504855,31,42,4,6,10,0,0,0,0,0,3,2,7,4,1.75,25.75,157.25,14.714285714285714,7,0,0,20,2,0,80,2,0,0,0.06873614190687362,8.473684210526315,0.0047694753577106515,0.2289348171701113,3,41,4.317073170731708
0,2,68,0,0,0,0,800,20,2,751,2,28,16,158,33,1055,0,97,784,175,6.0285714285714285,60,70,6,10,13,0,1,0,0,0,6,6,9,4,2.25,43.75,263.75,19.444444444444443,7,1,3,28,7,1,123,6,0,12,0.043941411451398134,14.31578947368421,0.015165876777251185,0.24170616113744076,5,41,7.024390243902439
0,0,69,0,3,3,0,901,38,2,828,4,43,13,167,60,1207,0,139,888,198,6.095959595959596,59,80,5,10,16,0,1,0,0,0,13,4,10,5,2.0,39.6,241.4,19.8,5,2,0,41,6,1,131,4,0,19,0.07246376811594203,17.0,0.010770505385252692,0.2535211267605634,5,41,8.26829268292683
0,0,132,0,0,0,0,1253,24,2,1184,3,43,28,264,41,1660,0,143,1225,292,5.684931506849315,79,138,6,7,28,0,0,0,0,0,9,9,16,6,2.6666666666666665,48.666666666666664,276.6666666666667,18.25,11,1,0,34,13,2,224,20,0,20,0.03462837837837838,22.315789473684212,0.016867469879518072,0.24518072289156626,3,45,9.866666666666667
0,1,37,0,1,1,0,645,7,2,587,3,37,2,105,56,1050,0,300,643,120,8.75,57,38,3,9,19,0,2,0,3,0,6,0,7,8,0.875,15.0,131.25,17.142857142857142,4,2,0,30,3,0,77,3,0,3,0.09540034071550256,13.030303030303031,0.0019047619047619048,0.38571428571428573,69,72,5.625
0,1,43,0,3,3,0,869,28,2,780,4,59,10,150,79,1409,0,390,859,190,7.41578947368421,74,81,4,12,21,0,2,0,5,0,14,0,9,6,1.5,31.666666666666668,234.83333333333334,21.11111111111111,4,1,0,48,4,1,95,2,0,35,0.10128205128205128,17.12121212121212,0.007097232079488999,0.38325053229240597,69,72,7.5
0,3,33,0,0,0,0,484,6,2,428,4,28,6,83,50,762,0,195,478,91,8.373626373626374,32,33,2,2,14,0,1,0,2,0,4,0,9,7,1.2857142857142858,13.0,108.85714285714286,10.11111111111111,7,1,0,22,3,2,64,0,1,1,0.11682242990654206,9.181818181818182,0.007874015748031496,0.3648293963254593,69,72,3.861111111111111
0,2,120,0,0,0,0,1340,34,3,1219,3,45,40,240,81,1826,0,246,1300,271,6.7380073800738005,86,112,2,13,19,1,1,0,2,0,4,0,11,8,1.375,33.875,228.25,24.636363636363637,9,1,0,59,2,4,222,4,1,0,0.06644790812141099,15.484848484848484,0.02190580503833516,0.2661555312157722,69,72,6.75
0,2,49,0,1,1,0,839,29,2,763,3,56,6,145,70,1354,0,370,833,185,7.318918918918919,70,82,4,11,22,0,1,0,4,0,9,2,8,7,1.1428571428571428,26.428571428571427,193.42857142857142,23.125,4,0,0,37,5,1,100,2,1,35,0.09174311926605505,16.363636363636363,0.004431314623338257,0.3803545051698671,69,72,7.152777777777778
0,1,85,0,0,0,0,1166,26,3,1080,3,39,18,198,68,1582,0,218,1148,224,7.0625,86,74,4,7,18,0,1,0,2,0,7,0,15,6,2.5,37.333333333333336,263.6666666666667,14.933333333333334,14,1,0,51,1,4,181,3,1,0,0.06296296296296296,13.363636363636363,0.011378002528445006,0.2629582806573957,69,72,5.777777777777778
0,1,45,0,0,0,0,539,6,3,496,3,25,6,105,37,834,0,190,533,118,7.067796610169491,33,47,2,5,11,0,1,0,2,0,3,2,8,6,1.3333333333333333,19.666666666666668,139.0,14.75,5,1,0,20,4,1,91,11,0,3,0.07459677419354839,9.696969696969697,0.007194244604316547,0.3537170263788969,69,72,4.097222222222222
0,1,33,0,0,0,0,515,6,3,471,4,24,1,80,43,793,0,198,514,91,8.714285714285714,36,29,3,5,12,1,2,0,4,0,4,0,10,6,1.6666666666666667,15.166666666666666,132.16666666666666,9.1,7,1,0,23,0,0,63,0,0,3,0.09129511677282377,9.181818181818182,0.0012610340479192938,0.3505674653215637,69,72,3.861111111111111
0,1,66,0,0,0,0,760,20,2,697,4,47,5,144,58,1188,0,284,755,165,7.2,43,65,4,6,26,1,2,0,9,2,9,3,12,8,1.5,20.625,148.5,13.75,7,2,0,29,7,0,109,7,0,6,0.08321377331420372,13.727272727272727,0.004208754208754209,0.3602693602693603,69,72,5.944444444444445
0,1,52,0,0,0,0,496,8,2,455,4,34,1,102,40,810,0,212,495,116,6.982758620689655,28,54,2,4,15,1,1,0,4,0,4,3,10,10,1.0,11.6,81.0,11.6,5,1,1,22,3,0,84,4,0,8,0.08791208791208792,10.272727272727273,0.0012345679012345679,0.38765432098765434,69,72,4.361111111111111
0,0,25,0,1,1,0,346,2,3,317,3,22,15,62,14,515,0,108,330,72,7.152777777777778,28,28,1,7,7,0,0,0,2,0,3,0,6,5,1.2,14.4,103.0,12.0,4,0,0,11,0,0,43,2,0,5,0.04430379746835443,4.096153846153846,0.02912621359223301,0.3300970873786408,47,52,3.617021276595745
