Class,Year,Month,Day,Hour,Minute,Second,From Google?,From AOL?,From Gov?,From MIL?,From Yahoo,From example?,To hotmail?,To aol?,To MSN?,To localhost?,To yahoo?,To example?,To google?,To gov?,To mil?,Count of TO Mails,Reply to Google,Reply to Hotmail,Reply to MIL,Reply to Yahoo,Reply to AOL,Reply to Gov,X-Mailman Server,Is Text?,Is Multipart/Mixed?,Is Multipart/Alternative?
Ham,2002,9,19,13,30,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,19,13,34,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,19,9,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOL 5.0 for Mac sub 45,1,0,0
Ham,2002,9,19,13,41,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,19,6,34,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Mozilla 4.79 [en] (X11; U; IRIX 6.5 IP32),1,0,0
Ham,2002,9,19,15,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apple Mail (2.546),1,0,0
Ham,2002,9,19,12,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,19,8,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,19,11,19,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,19,11,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,19,12,49,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,19,12,52,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,19,13,18,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,19,13,55,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,19,11,1,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,9,19,14,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,19,12,50,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,19,14,51,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,19,17,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,1,0,0
Ham,2002,9,19,18,2,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,19,22,39,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,20,8,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,0,0,0
Ham,2002,9,20,9,30,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,AOL 5.0 for Mac sub 45,1,0,0
Ham,2002,9,20,6,57,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Mozilla 4.79 [en] (X11; U; IRIX 6.5 IP32),1,0,0
Ham,2002,9,20,10,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,20,12,33,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,20,17,10,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,9,20,20,54,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,20,21,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,9,20,21,30,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,9,21,3,48,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,20,23,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,21,0,21,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,20,21,34,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,20,22,38,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,20,22,43,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,21,2,12,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,21,1,19,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,21,4,3,36,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,9,21,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,9,21,9,38,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,9,21,9,53,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,9,21,10,30,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,21,10,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,9,21,14,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,9,21,12,6,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,21,12,7,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,21,12,17,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,21,16,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,21,18,43,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.3416",1,0,0
Ham,2002,9,21,19,5,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,21,19,10,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,21,19,13,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,21,20,37,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,21,22,59,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,1,0,0
Ham,2002,9,22,3,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,9,22,3,20,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,22,3,31,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,22,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,9,22,8,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,1,0,0
Ham,2002,9,22,12,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,22,8,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,1,0,0
Ham,2002,9,22,11,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,22,12,3,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,9,22,10,16,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Apple Mail (2.546),1,0,0
Ham,2002,9,22,15,32,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,22,15,53,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,22,21,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,1,0,0
Ham,2002,9,22,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,1,7,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,11,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,23,9,0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOL 5.0 for Mac sub 45,1,0,0
Ham,2002,9,23,10,36,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,11,18,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,12,29,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,23,13,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,10,43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,10,43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,11,18,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,23,15,9,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,12,23,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,23,16,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,13,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Evolution/1.0.2-5mdk,1,0,0
Ham,2002,9,23,13,43,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,23,13,53,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,23,13,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,23,14,10,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,23,14,11,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,23,17,22,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,23,14,23,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,23,14,48,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Evolution/1.0.2-5mdk,1,0,0
Ham,2002,9,23,14,44,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,9,23,17,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,9,23,14,57,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,23,15,22,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,23,15,24,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,9,23,18,46,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,23,18,51,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,23,22,51,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,19,5,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,23,19,22,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,23,19,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,23,16,55,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 6.00.2600.0000,1,0,0
Ham,2002,9,23,17,29,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,23,17,37,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,23,17,38,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,23,18,25,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,18,32,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,21,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,23,18,59,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.546),1,0,0
Ham,2002,9,24,2,0,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,19,3,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.546),1,0,0
Ham,2002,9,23,22,12,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,23,23,34,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,23,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,9,23,20,56,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,23,23,39,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,1,0,0
Ham,2002,9,24,8,11,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,24,8,17,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,24,8,46,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,AOL 5.0 for Mac sub 45,1,0,0
Ham,2002,9,24,10,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,24,10,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Mozilla 4.79 [en] (WinNT; U),1,0,0
Ham,2002,9,24,9,52,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,9,24,8,40,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Evolution/1.0.2-5mdk,1,0,0
Ham,2002,9,24,18,1,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,0,0,0
Ham,2002,9,24,9,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,24,12,9,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,AOL 5.0 for Mac sub 45,1,0,0
Ham,2002,9,24,9,42,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Evolution/1.0.2-5mdk,1,0,0
Ham,2002,9,24,12,11,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,24,13,28,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,24,15,47,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,9,25,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,24,21,36,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",0,1,0
Ham,2002,9,24,21,34,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,25,1,19,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,9,25,10,35,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,25,14,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Ham,2002,9,25,15,39,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,25,10,56,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,25,15,40,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,25,18,45,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,25,18,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,25,16,15,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Evolution/1.0.2-5mdk,1,0,0
Ham,2002,9,25,16,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,1,0,0
Ham,2002,9,25,16,22,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.546),1,0,0
Ham,2002,9,25,16,46,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.546),1,0,0
Ham,2002,9,25,17,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,1,0,0
Ham,2002,9,25,17,40,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,1,0,0
Ham,2002,9,26,5,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4807.1700,1,0,0
Ham,2002,9,26,16,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,0,0,0
Ham,2002,9,27,0,23,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,26,16,37,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,27,12,18,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Apple Mail (2.546),1,0,0
Ham,2002,9,27,12,33,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,27,21,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.3416",1,0,0
Ham,2002,9,28,8,18,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Mozilla 4.79 [en] (X11; U; IRIX 6.5 IP32),1,0,0
Ham,2002,9,28,12,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,9,28,15,54,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,28,14,37,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Apple Mail (2.546),1,0,0
Ham,2002,9,28,23,25,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,28,19,37,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,29,9,2,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,29,7,42,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Mozilla 4.79 [en] (X11; U; IRIX 6.5 IP32),1,0,0
Ham,2002,9,29,22,43,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,29,13,43,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,30,8,24,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,30,7,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mozilla 4.79 [en] (X11; U; IRIX 6.5 IP32),1,0,0
Ham,2002,9,30,7,42,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mozilla 4.79 [en] (X11; U; IRIX 6.5 IP32),1,0,0
Ham,2002,9,30,11,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,9,30,11,33,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,30,11,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,30,17,38,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,0,0,0
Ham,2002,9,30,11,45,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,30,12,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Mozilla 4.79 [en] (WinNT; U),1,0,0
Ham,2002,9,30,12,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,9,30,13,51,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0
